Crop_Type,Region,State,Rainfall_mm,Temp,Humidity,Fertilizer,Soil_pH,Soil_Moisture,Sunlight,Estimated_Yield_kg_ha
Rice,Central,Chhattisgarh,720.4386901,26.81442202,66.85937186,139.1044589,6.501695136,47.61918453,9.08519502,3336.338621
Rice,Central,Chhattisgarh,725.5601001,28.39353528,69.92781387,144.8995062,6.461439985,46.45206077,8.762790049,3257.418163
Rice,Central,Chhattisgarh,732.6764363,27.79291187,69.37586594,141.9350836,6.497147942,52.36797489,8.968365043,3340.994369
Rice,Central,Chhattisgarh,714.951389,27.62006116,66.29877349,142.2949657,6.537783292,49.55622346,8.630045386,3615.225394
Rice,Central,Chhattisgarh,737.9991298,27.15583396,67.11630215,145.5544319,6.585229605,47.78377508,9.095208144,3559.922964
Rice,Central,Chhattisgarh,714.2836424,27.83349183,65.92738151,143.9826943,6.498170501,51.3193,9.118036694,3237.78559
Rice,Central,Chhattisgarh,680.8168734,27.98725313,68.58707506,146.2470884,6.483666338,50.2495042,9.203088962,3407.260125
Rice,Central,Chhattisgarh,720.6657894,27.69988131,67.66029528,153.1836998,6.490834965,49.96041131,8.803537286,3514.847504
Rice,Central,Chhattisgarh,778.9959314,28.27036783,68.16554581,145.1839142,6.380784661,51.49030173,8.926833283,3414.251308
Rice,Central,Chhattisgarh,712.2134451,27.76932587,67.17795013,150.1081149,6.481062008,54.16532064,8.986172484,3158.647601
Rice,Central,Chhattisgarh,726.7863427,27.60899493,63.61123506,152.9973547,6.535157127,51.06641464,8.933080732,3142.697365
Rice,Central,Chhattisgarh,717.9095715,28.50506846,65.89755994,132.3411534,6.4886447,49.71648489,8.927112683,3459.277797
Rice,Central,Chhattisgarh,745.9401453,28.15526188,70.39106278,137.4051511,6.525229091,51.25307673,8.652087543,3124.569409
Rice,Central,Chhattisgarh,711.3514468,27.60307513,69.50683893,141.9273061,6.457182574,48.77673253,9.123726467,3351.956506
Rice,Central,Chhattisgarh,725.5187244,27.9339967,70.58412067,141.2541414,6.565775415,50.4209926,8.867916124,3725.135075
Rice,Central,Chhattisgarh,703.6090128,27.78778854,65.53513752,149.7623099,6.584459447,53.33984556,9.144789751,3320.35693
Rice,Central,Chhattisgarh,720.8689756,26.99729814,72.07174707,147.3448904,6.475402155,52.65611378,8.705447097,3410.993305
Rice,Central,Chhattisgarh,725.6842716,28.38320628,67.87285292,137.7453605,6.503778819,52.09772828,8.894156719,3466.267268
Rice,Central,Chhattisgarh,703.8617629,27.98424352,66.75097909,148.7349042,6.501574578,51.38014735,9.117542085,3453.742786
Rice,Central,Chhattisgarh,736.8279609,27.40107264,67.99442778,142.334548,6.482796802,49.2509317,8.704014885,3056.399212
Rice,Central,Chhattisgarh,713.2964238,28.11602767,65.30364591,145.0784112,6.595013421,52.04611311,9.228708302,3408.669182
Rice,Central,Chhattisgarh,759.1877456,27.56562116,66.71131947,131.304299,6.559307274,53.08064796,8.789364551,3311.907244
Rice,Central,Chhattisgarh,711.1534472,28.22959213,70.24986509,136.2861401,6.520471927,49.44665646,8.922678878,3418.8491
Rice,East,Odisha,585.294939,30.93784789,59.57224966,124.851581,6.720937998,38.44116708,8.145809656,2643.213039
Rice,East,Odisha,612.466729,31.02261794,61.31906294,128.832559,6.751930303,38.18631668,8.297802166,2316.967561
Rice,East,Odisha,585.7903769,30.8043925,60.78073239,119.2304739,6.683980747,34.44120214,8.212006434,2771.497656
Rice,East,Odisha,632.8976908,30.94148477,60.65562215,124.7623908,6.659455303,38.73362809,8.251901979,2829.723666
Rice,East,Odisha,593.7850762,31.17907109,58.43480281,123.5351618,6.804235646,35.98417661,8.332048198,2734.741121
Rice,East,Odisha,609.6601553,30.66427223,54.33393942,126.7959475,6.738025306,34.51410494,8.278486242,2935.227364
Rice,East,Odisha,626.1949105,31.56318401,59.64777513,120.4149371,6.69345371,40.25647957,8.224831519,2579.130052
Rice,East,Odisha,615.2568647,30.97338313,62.75693471,116.642439,6.697261082,36.15517403,8.401472536,2478.217959
Rice,East,Odisha,577.8091645,30.13824768,61.38784647,123.5829467,6.613486863,40.66777149,8.899483025,2706.900958
Rice,East,Odisha,573.9721435,32.69459835,57.362063,120.1005323,6.708981114,40.69029524,8.471947795,2625.204916
Rice,East,Odisha,566.2203907,30.79490691,57.98614528,120.2391266,6.671790191,35.01192441,8.651029158,2625.349121
Rice,East,Odisha,558.2965799,30.89904452,60.13674313,111.2676664,6.716582383,35.90568486,8.742205762,2778.594077
Rice,East,Odisha,580.0025002,30.55289934,59.79006458,123.0639537,6.698725294,37.56568239,8.411674058,2609.42116
Rice,East,Odisha,581.4198518,29.74852454,61.94745246,121.4939889,6.661327208,41.79746996,8.417403296,2544.578464
Rice,East,Odisha,611.4184355,31.23882893,60.78915997,117.871222,6.722524786,37.47648342,8.51118829,2414.258332
Rice,East,Odisha,579.1531634,32.03329306,58.46586509,116.9808085,6.677601933,35.57038773,7.958343845,2665.41204
Rice,East,Odisha,593.3964856,30.96849696,59.71024288,120.2152044,6.751142074,37.61910763,8.285183485,2657.831177
Rice,East,Odisha,604.483669,31.84721613,58.74371252,120.4946689,6.716917872,36.01484399,8.404083433,2480.148921
Rice,East,Odisha,545.7737424,31.22004784,59.23225052,121.011402,6.699105251,36.0471999,8.39094914,2515.034804
Rice,East,Odisha,624.774309,30.18641779,59.60842946,114.7886421,6.728521059,37.33713726,8.296266656,2827.980232
Rice,East,Odisha,590.7357648,31.30998667,58.03734813,112.9759153,6.705360398,37.36230729,8.525286934,2688.013732
Rice,East,Odisha,595.1268835,30.02597048,63.77687388,119.1787901,6.734879349,36.32781666,8.46160198,2504.573285
Rice,East,Odisha,601.301696,30.78641555,60.05838101,123.4898702,6.638372984,36.63101654,8.491464856,3014.733221
Rice,East,Odisha,586.5479416,31.35468167,59.78605706,129.711228,6.612638917,38.18924209,8.074891193,2324.014264
Rice,East,Odisha,597.4365513,31.08369868,59.43032612,119.4690295,6.854914972,37.48364972,8.502024872,2602.595277
Rice,East,Odisha,597.3808144,30.85705979,59.17896303,129.0944927,6.758859248,38.27349329,7.939157613,2645.848617
Rice,East,Odisha,657.5756891,30.861603,62.20643514,127.209712,6.710948196,36.31635674,7.912937534,2802.624481
Rice,East,Odisha,569.6310999,31.10569027,57.50035932,118.6738123,6.701685953,38.53718716,8.177035563,2879.536642
Rice,East,Odisha,575.0776304,29.99531832,59.78195316,120.1718765,6.708029472,40.72426481,8.352710233,2682.057056
Rice,East,Odisha,562.4203905,31.4923321,60.36861813,117.8998614,6.604766265,40.88882439,8.154464007,2611.308299
Rice,East,Odisha,598.9586128,30.28206524,57.01298044,109.3802621,6.736049848,36.90962751,8.985454018,2550.84674
Rice,East,Odisha,566.9637244,30.66076422,60.48626931,117.6489833,6.730616611,36.04282322,8.123681656,2430.267789
Rice,East,Odisha,534.4106458,30.68915859,59.39803938,116.8428149,6.76217029,40.45606042,8.333039403,2430.911833
Rice,East,Odisha,575.8323723,30.64010716,58.68573008,116.5114055,6.667326855,37.22691677,8.27289178,2731.248376
Rice,East,Odisha,599.0092179,30.45361295,62.54213065,115.0996885,6.619109969,38.76155614,8.236518373,2748.193721
Rice,East,Odisha,529.908285,31.83547356,61.34458682,112.4976173,6.626061144,41.34453181,8.252524019,2574.872273
Rice,East,Odisha,533.3486976,30.78953308,59.54456077,123.5774655,6.630046079,34.95942642,8.490192527,2851.009511
Rice,East,Odisha,550.7211912,31.64890845,60.07508368,125.4590267,6.696488982,32.95544417,8.369606524,2859.021573
Rice,East,Odisha,567.6563495,30.76722102,59.64773299,105.5024306,6.783567379,36.19724864,8.501147086,2686.99483
Rice,East,Odisha,621.4404764,31.24363367,59.53015146,115.5324245,6.739892535,34.25311739,8.529178084,2535.143287
Rice,East,Odisha,621.3070915,31.09677973,61.28824754,120.4099441,6.612381145,36.27854167,8.534477868,2724.998373
Rice,East,Odisha,619.5247476,31.24196474,58.06659622,116.0196793,6.70514587,33.37191187,8.734688377,2766.26201
Rice,East,Odisha,620.6758649,30.05163764,62.48913032,131.1574946,6.633956082,39.54280359,8.400221989,2468.334923
Rice,East,Odisha,602.3220993,31.50016192,58.79774689,125.8295826,6.61666183,35.01048771,8.427319479,2703.807792
Rice,East,Odisha,572.0856628,31.48575666,61.06178863,124.2906954,6.693843178,39.20516054,8.310869939,3008.072804
Rice,East,Odisha,569.6863557,32.26317846,60.06977589,113.1224456,6.768403968,38.25180278,8.57022482,2883.578388
Rice,East,Odisha,598.4488889,30.64465549,61.95142676,120.0037775,6.734292891,33.69253885,8.489396343,2604.212126
Rice,East,Odisha,631.3327409,31.37385241,60.47971549,122.43155,6.650077957,41.24651338,8.798274084,2758.937027
Rice,East,Odisha,629.7600892,30.65851108,58.40577287,120.2046237,6.721747052,37.21202664,8.507553638,2745.958422
Rice,East,Odisha,565.0423306,31.31127581,61.72705649,120.8573466,6.757632405,35.56519241,8.493590084,2524.457894
Rice,East,Odisha,562.147966,30.6214415,58.11587963,117.2600209,6.689292484,39.67430897,8.335768192,2462.156144
Rice,East,Odisha,618.5016962,30.49774592,59.88255915,122.2326825,6.709980521,40.1883591,8.495800629,2570.803563
Rice,East,Odisha,644.4640543,31.11660008,59.70531955,124.8196271,6.712472547,38.79845639,8.8984368,2658.731786
Rice,East,Odisha,582.0559776,31.06994711,62.14303187,112.4673298,6.601722205,36.82576946,8.073215408,2636.275298
Rice,East,Odisha,602.5624924,30.46555068,57.14634685,120.3466858,6.743127174,34.61005312,8.56404648,2822.595931
Rice,East,Odisha,613.8521276,31.73108813,64.40402785,118.2195398,6.705478579,37.16712313,8.400395369,2929.931003
Rice,East,Odisha,556.3746379,30.4833702,62.75436187,125.1001825,6.681843418,39.708804,8.468243168,2925.041191
Rice,East,Odisha,591.8627398,31.61537927,65.28402382,122.9904958,6.702466408,39.44489397,8.326943828,3058.195156
Rice,East,Odisha,594.5017759,30.83624001,58.32862199,125.486101,6.743359371,37.00529126,8.515290269,2473.716605
Rice,East,Odisha,594.6242644,31.27165381,63.41465962,116.145906,6.636082369,36.20914408,8.1326863,2900.498604
Rice,East,Odisha,628.7159824,31.19212995,62.44258989,120.6697919,6.695244418,37.33392476,8.337921802,2467.829767
Rice,East,Odisha,596.6063691,30.97579965,61.49072145,120.4676175,6.691864815,36.25761394,8.414430647,2810.735585
Rice,East,Odisha,561.4165252,31.05248425,60.4660859,116.4096761,6.670607185,38.4612217,8.173315796,2752.488557
Rice,East,Odisha,567.6161407,31.63771222,64.67565549,115.696216,6.726710393,36.54651619,8.608190835,2510.211239
Rice,East,Odisha,602.014669,30.47620662,59.58603082,114.8448736,6.741117524,36.32603929,8.510392852,2648.385296
Rice,East,Odisha,587.1381907,31.08865354,58.47635066,121.0518356,6.776516728,36.44381043,8.634362029,2924.714645
Rice,East,Odisha,569.5961253,30.12696724,60.6039218,117.2629624,6.793430161,38.06961508,8.239560118,2527.926073
Rice,East,Odisha,617.247624,30.65728962,60.0876576,124.7790137,6.675787082,37.90814234,8.396686318,2802.498677
Rice,East,Odisha,604.7686084,30.86793176,60.12729812,118.1411049,6.62611938,38.51520171,8.778438352,2567.442129
Rice,East,Odisha,570.6742573,30.47756334,61.44918356,122.2424273,6.692073115,36.16396188,8.418475358,2465.306681
Rice,East,Odisha,593.5856642,31.52291463,57.49760173,112.3374086,6.778971895,36.77648072,8.627189569,2676.90035
Rice,East,Odisha,585.9511296,31.26304762,58.23200229,120.6624857,6.680925529,35.35901311,8.467496415,2660.503829
Rice,East,Odisha,586.0743793,30.27390343,63.18280074,124.3835709,6.748207794,37.3891106,8.054163422,2992.937607
Rice,East,Odisha,588.4725623,30.55072012,60.83360315,125.8356039,6.698847472,40.55715034,8.616599988,2538.542822
Rice,East,Odisha,573.1552474,31.5745223,54.57477487,119.2527215,6.62845844,37.0468924,8.340235982,2646.263343
Rice,East,Odisha,576.1934687,30.34171381,64.58382253,129.33731,6.641896709,41.1642335,8.320106902,2719.378121
Rice,East,Odisha,588.418151,30.60415082,61.96770469,120.6294327,6.676172429,35.39082111,8.221280997,2453.792983
Rice,East,Odisha,590.3055887,30.28200064,59.46887897,126.8505093,6.759964979,37.93544621,8.382583055,2981.981182
Rice,East,Odisha,603.018903,30.80331612,57.14796377,121.9693661,6.741466189,36.73669695,8.458240551,2645.464006
Rice,East,Odisha,585.39919,29.50730677,59.55643719,124.8468465,6.668429872,38.10505274,8.248809859,2754.066251
Rice,East,Odisha,584.5869201,30.43645508,62.66510294,124.6446601,6.669754662,38.99557662,8.507482401,2796.345185
Rice,East,Odisha,547.6436026,31.60396392,58.86060207,118.2108603,6.831894088,38.60374676,8.322735505,2369.205844
Rice,East,Odisha,624.7441033,30.1928742,57.99312219,118.3432385,6.77082059,39.54647997,8.368432498,2746.24381
Rice,East,Odisha,574.9903577,31.08379221,60.14667349,124.8438495,6.748358906,38.98795476,8.327530488,2811.273344
Rice,East,Odisha,587.7007883,30.35085138,59.19342442,120.4226349,6.745510789,37.63294366,8.158160258,2708.511252
Rice,East,Odisha,592.836401,31.11150258,61.83974303,125.0946162,6.670289456,36.76771308,8.191960258,2804.822351
Rice,East,Odisha,626.2205027,30.81095084,59.51713887,127.3339128,6.725277893,38.87247141,8.161816699,2801.80921
Rice,East,Odisha,566.7715915,30.31958789,59.30645685,117.0710364,6.688920015,35.11803673,8.591763261,2869.152944
Rice,East,Odisha,541.3164381,31.58707468,58.37894274,124.2848777,6.696577675,38.05755113,8.36298047,2881.819381
Rice,East,Odisha,559.0102997,31.3647042,62.20266033,123.5817004,6.816234946,36.94210647,8.591460965,2684.086405
Rice,East,Odisha,620.8351519,30.9953866,59.22424844,126.530361,6.675421903,35.17454848,8.296630623,2792.854942
Rice,East,Odisha,624.8009688,31.06667763,62.63639413,113.2091254,6.677836827,37.42284977,8.377088115,2712.614158
Rice,East,Odisha,607.2727739,30.7331159,60.27805737,119.7743855,6.653705505,37.77266662,8.371268094,2675.237915
Rice,East,Odisha,590.7939864,31.04540412,59.13540964,126.3635737,6.641525969,36.55805978,8.955992725,2544.301297
Rice,East,Odisha,556.1561331,31.44068605,55.84576029,118.8236305,6.807291246,34.91012816,8.003607103,2475.12282
Rice,East,Odisha,612.4589892,31.67486603,58.97482241,123.416062,6.769512766,41.57469283,8.350732944,2354.779242
Rice,East,Odisha,569.4780269,30.74391748,59.48212241,119.060703,6.75594473,40.54885685,8.365665269,2864.772731
Rice,East,Odisha,598.9415342,31.03870358,61.81308831,120.3612602,6.802890559,35.12317767,8.29696582,2681.022165
Rice,East,Odisha,600.9863173,31.76077629,59.95120287,112.8888518,6.742125695,39.50991753,8.011628268,2699.42938
Rice,East,Odisha,550.2464542,30.60120934,58.19438215,124.0463235,6.705841509,35.428818,8.576013193,2484.929126
Rice,North,Haryana,568.2528448,22.5115936,55.26864583,127.5213537,6.72607247,43.67393815,7.98354926,2945.967629
Rice,North,Haryana,549.0565669,23.10919393,56.8789721,124.5084508,6.609812476,41.66294179,8.072912295,2797.973979
Rice,North,Haryana,527.8903241,23.88552749,56.98289102,123.8545948,6.643148356,39.35637034,8.260518079,2920.649291
Rice,North,Haryana,546.2353233,23.30581354,54.37120363,132.5042152,6.767640027,40.06685186,7.874265951,2507.28002
Rice,North,Haryana,522.9604807,22.19631814,56.27038068,123.3688315,6.632733226,40.43767192,8.10106743,2979.175902
Rice,North,Haryana,512.508243,22.92304191,53.23331845,129.5086435,6.739207321,39.20394555,7.84679096,2830.809942
Rice,North,Haryana,503.6801651,23.2015809,55.45431091,129.8508754,6.645079539,39.7617541,7.698694948,2749.356415
Rice,North,Haryana,530.4504501,23.59758421,54.6034763,125.6208784,6.68096183,38.46106947,7.966339915,2989.8655
Rice,North,Haryana,529.8060152,23.48546767,54.30055816,122.5850804,6.726534156,39.67312769,8.007514972,2852.796376
Rice,North,Haryana,563.2342002,21.57155654,52.34063637,128.079835,6.75185907,39.17902659,7.95119433,2944.207888
Rice,North,Haryana,577.33044,21.78339364,54.22791951,123.3371031,6.73515701,45.99686097,7.954398855,2688.953381
Rice,North,Haryana,570.0567019,23.79259747,56.21602824,120.4667573,6.747899697,42.32709124,7.794783831,2957.213843
Rice,North,Haryana,584.9316392,23.70913403,55.86710205,123.2096028,6.761363691,38.57967899,8.087715858,2694.496006
Rice,North,Haryana,586.6344068,22.84517269,58.53716647,127.4570638,6.638838988,43.84925546,8.310249053,3032.342974
Rice,North,Haryana,540.9603034,22.81639163,56.29085443,121.481448,6.784617329,41.28865294,7.459330391,2950.903372
Rice,North,Haryana,551.2960651,22.95504407,55.26276127,129.0352321,6.755984389,41.56610632,7.932137763,2893.799419
Rice,North,Haryana,560.4899904,22.51854198,57.1578573,127.3002116,6.777022062,43.51069956,7.862865016,3023.044756
Rice,North,Haryana,536.2261654,23.41755926,54.9667716,119.8837339,6.714002267,35.65086574,7.649804885,2873.376217
Rice,North,Haryana,562.0610442,22.77840874,52.8411274,120.9105408,6.719560466,42.16356354,7.996755376,3073.525067
Rice,North,Haryana,569.9349256,22.55152661,55.43899589,117.9856692,6.69459305,43.22420124,8.137058017,3110.301399
Rice,North,Haryana,552.4278689,23.80765988,55.61339155,132.3579254,6.698907163,42.41446275,8.295022473,2870.985856
Rice,North,Haryana,565.4597247,23.77331806,55.73399367,118.3955386,6.807150353,40.06047107,8.03175121,3073.401
Rice,North,Haryana,544.7876524,22.39527925,56.50747459,116.034618,6.685604696,41.49007733,7.946009621,2668.482359
Rice,North,Haryana,599.8544489,23.06212289,58.86230424,123.6998187,6.655999401,41.53836184,7.956842575,2723.335781
Rice,North,Haryana,596.7446065,22.62663787,52.31946723,131.6408303,6.674785099,39.78435221,7.646922483,3161.141223
Rice,North,Haryana,527.7629853,23.03506969,57.82524065,127.1085847,6.697017284,37.59666828,7.838055033,2928.170051
Rice,North,Haryana,540.3206483,23.12201568,57.36348682,129.8125144,6.638691032,45.39329211,8.153495869,2899.742877
Rice,North,Haryana,587.2384146,24.41924466,53.1225598,123.8736868,6.581078417,41.38530307,8.073078848,2894.125683
Rice,North,Haryana,543.6366607,21.77029129,56.74706737,132.2771724,6.670449077,41.88011986,7.686371137,2968.58196
Rice,North,Haryana,550.1654426,22.54254923,54.47927272,123.0319421,6.719121666,38.3756736,7.920576934,2893.779233
Rice,North,Haryana,532.5240194,24.07799912,54.29300904,121.6528154,6.651084603,44.59696017,8.110581046,2759.511199
Rice,North,Haryana,587.655789,23.12041922,56.51450684,123.277614,6.662529201,41.6755322,7.890982554,3172.513344
Rice,North,Haryana,528.2677224,23.92169406,55.7773623,126.4954287,6.741657888,39.73950141,8.172849677,2493.868422
Rice,North,Haryana,542.0002617,22.44556232,53.49298798,123.9252258,6.719287498,42.40532,8.048175351,2800.14598
Rice,North,Haryana,569.2254109,23.07457142,57.87211234,128.8846835,6.701523821,39.20549399,7.869409969,2817.531596
Rice,North,Haryana,552.1183417,23.16083026,57.43034878,124.7444065,6.700806239,41.28661261,7.896818937,2761.191161
Rice,North,Haryana,516.1140526,22.58291039,56.94629091,121.4854428,6.688109648,41.93286257,8.104137899,2738.070072
Rice,North,Haryana,584.9264839,23.67641005,53.74030029,120.8808157,6.759554534,40.70629296,7.556044411,2690.047774
Rice,North,Haryana,553.7657594,22.30217441,55.17315246,125.1619811,6.77311273,40.41909217,8.21450836,3114.314024
Rice,North,Haryana,595.8577417,23.17085276,52.0734217,127.3041243,6.752419994,40.83786579,8.348916774,3028.975034
Rice,North,Haryana,574.2068344,23.65182843,56.6667397,112.5359475,6.675043052,43.39433605,7.838481732,2866.479124
Rice,North,Haryana,533.8790922,24.07035356,59.36298491,120.5806555,6.7073649,39.6390119,8.122988928,2976.452462
Rice,North,Haryana,580.2926393,23.19915107,61.87081241,119.8603812,6.614469832,40.2138196,7.686402347,2676.130659
Rice,North,Haryana,534.9671336,22.44668666,54.0907638,127.5910948,6.674690547,40.64097085,8.178846555,2785.051621
Rice,North,Haryana,553.3863525,23.21945599,52.1168644,113.0754725,6.717305866,41.98402856,8.412844027,2923.714231
Rice,North,Haryana,580.4934929,22.88271641,56.59445444,133.3362842,6.593800359,41.82723252,8.427117346,2942.305133
Rice,North,Haryana,601.2643241,22.62247271,55.93590501,125.1676235,6.589120446,38.66364434,7.780624984,3023.309912
Rice,North,Haryana,581.8038276,23.19442187,57.64820579,124.1792529,6.760096583,41.01757689,8.011572809,2860.161105
Rice,North,Haryana,577.1112619,22.74728071,57.95286275,119.3392543,6.645054187,42.37485351,7.982291157,2831.916288
Rice,North,Haryana,582.2514433,22.63564315,55.59959749,131.9961398,6.776957117,44.14479642,7.943574845,3084.605436
Rice,North,Haryana,536.2761793,22.45585828,51.29908829,133.364341,6.656801008,40.74693484,7.817935132,3004.274787
Rice,North,Haryana,550.6091585,22.21710987,56.88332513,117.8313499,6.658129714,36.78622177,7.715208378,2926.779375
Rice,North,Haryana,510.886599,22.11131257,55.99526217,122.2819655,6.799601832,44.66779309,7.826415507,2983.570643
Rice,North,Haryana,578.7320639,22.64151269,53.00891693,124.9385078,6.691357716,40.12847101,8.088463374,2787.390559
Rice,North,Haryana,531.2000613,23.06544978,56.77194019,119.1167753,6.746404531,37.45903772,7.884377308,2861.29872
Rice,North,Haryana,544.0944072,22.66096372,59.74214896,120.7455796,6.822061086,41.87425356,8.018411027,2971.436053
Rice,North,Haryana,623.2481937,22.4038442,53.75916416,121.225669,6.701607157,37.54845775,8.004467848,3154.03207
Rice,North,Haryana,563.7851848,22.82438872,54.7636791,129.4925585,6.658708361,44.69279184,8.38667195,2938.51262
Rice,North,Haryana,559.7121228,23.61839588,58.189597,120.9700413,6.673672243,38.35530513,8.081812988,2999.994183
Rice,North,Haryana,526.2518591,22.72688066,53.30549216,120.5060009,6.727550853,39.53303587,7.939834809,2655.903241
Rice,North,Haryana,564.6747552,22.97343601,54.5420815,124.0549285,6.709014744,39.3702637,7.704747491,3170.836165
Rice,North,Haryana,544.1681824,22.94194394,58.02167947,142.6452759,6.637775678,41.89965443,7.858489543,2819.181454
Rice,North,Haryana,541.9946995,22.32460702,55.91741728,117.6274866,6.747340378,41.11000587,8.084486995,2830.071708
Rice,North,Haryana,550.8199016,23.17253834,53.67189874,123.2100478,6.657019324,39.21886238,7.578032352,3100.898988
Rice,North,Haryana,542.8365312,23.69802563,58.13758464,118.5700015,6.645579438,46.12100592,8.350185188,2895.272223
Rice,North,Haryana,566.4343277,22.62149216,56.86470543,121.4140905,6.598382312,38.35688843,8.00421855,2730.339915
Rice,North,Haryana,558.3180634,22.35520338,54.43529215,129.2658265,6.712374027,40.98067116,8.175792795,2972.091289
Rice,North,Haryana,596.1640823,22.72408444,55.14073004,118.4944537,6.678550964,42.92953979,8.259997474,3044.045775
Rice,North,Haryana,515.1452033,23.64988713,52.32296275,129.4905866,6.681610774,42.40506663,7.73351033,3075.675145
Rice,North,Haryana,523.3756313,22.59892705,54.00381074,116.2285757,6.704726378,44.61217824,8.533381044,2914.573368
Rice,North,Haryana,587.9170319,23.13925678,56.99776639,123.2892567,6.709753846,42.07495741,7.884308054,2888.375855
Rice,North,Haryana,558.539247,23.49584199,53.86793566,124.742289,6.795600273,43.32812031,8.26983581,2903.664776
Rice,North,Haryana,568.0249391,23.6013417,59.12051106,115.2419854,6.634227935,43.6188882,7.944622129,2799.241882
Rice,North,Haryana,528.6459753,22.66698998,53.19526143,135.4554714,6.698878197,40.88409892,8.117615335,3044.351775
Rice,North,Haryana,583.6472039,23.64417317,54.7383089,123.510666,6.738451583,39.94522188,7.998978674,2959.814565
Rice,North,Haryana,579.6296271,21.93339142,57.4294913,123.8313797,6.735372886,42.55386338,8.321583012,3103.018047
Rice,North,Haryana,593.6642916,23.86620219,56.58275797,125.1609254,6.743640854,42.4641619,7.938186753,2960.723511
Rice,North,Haryana,559.1225883,22.48764025,58.58092148,125.2759962,6.802435413,37.74901546,7.888644245,2904.895826
Rice,North,Haryana,588.4345274,23.23968162,56.62094551,119.363681,6.64215293,41.64500932,7.727178801,2820.218337
Rice,North,Haryana,572.5229332,22.41060544,59.21071192,131.1196817,6.621429,39.13525751,7.542844551,2782.611296
Rice,North,Haryana,579.1597119,22.75166303,56.92159449,117.3883284,6.739898763,39.88978154,8.002433936,2886.068825
Rice,North,Haryana,528.211287,22.3081494,57.93558894,126.9949608,6.752502452,41.64931647,8.028598127,2641.098407
Rice,North,Haryana,553.2408326,22.98356941,59.9062144,128.4347832,6.776803059,42.19507541,7.857739355,2917.568632
Rice,North,Haryana,565.9055912,22.43650666,55.23122525,123.971165,6.780280992,36.83851895,8.241163684,2759.480715
Rice,North,Haryana,525.6980203,23.70796528,57.46379614,131.2725935,6.740035097,45.11969,8.111744767,2876.528394
Rice,North,Haryana,568.5731594,23.74608148,54.44124935,121.7405571,6.684551999,36.7908344,8.027615682,2617.080694
Rice,North,Haryana,561.3264828,23.51917385,55.04624708,133.3855794,6.626974955,43.38252136,8.135027411,2642.595013
Rice,North,Haryana,627.7698575,22.96175283,54.24503196,117.964564,6.688999099,40.74518626,8.020529106,2855.330577
Rice,North,Haryana,575.8306328,22.7674221,52.13007177,124.2531925,6.581626117,41.70754126,7.804139954,2924.504053
Rice,North,Haryana,592.8518745,22.43075078,58.12251252,122.8330522,6.78765974,40.26969477,7.831901403,3003.085768
Rice,North,Haryana,549.1052568,22.49513029,55.0443203,124.7769673,6.767109007,37.13182451,8.004616132,2993.735539
Rice,North,Haryana,564.8362144,23.7859191,55.85130934,124.0772428,6.729616477,41.19862763,7.921918252,2977.421606
Rice,North,Haryana,543.6867927,22.63329371,54.94401196,131.7653458,6.538949182,41.79119767,8.006854363,2647.869431
Rice,North,Haryana,567.7431695,23.2854512,57.17927846,111.7408597,6.768319471,39.52452659,8.137313549,3011.161067
Rice,North,Haryana,538.0825729,23.39627597,55.22901352,114.6431141,6.758387096,39.44991007,7.829101307,2839.54012
Rice,North,Haryana,566.8059181,22.96563775,57.09613385,118.3025532,6.662880681,40.76800586,8.379577459,2882.928119
Rice,North,Haryana,587.1305566,23.0231331,55.03268273,123.7663779,6.691579014,42.20729148,8.274922254,2953.952127
Rice,North,Haryana,589.676942,22.42112616,55.17073898,121.3784873,6.71572223,40.28208323,8.145954587,2760.349743
Rice,North,Haryana,561.0757743,23.41211475,51.86939445,135.6081565,6.685842406,36.94992017,8.03161878,2905.01652
Rice,North,Haryana,557.9526405,23.59471467,57.49488994,126.489381,6.722507782,40.7912831,8.35509817,2678.120597
Rice,East,West Bengal,763.4912919,26.03901478,74.62656081,160.7807306,6.31281637,56.31364603,8.956246098,4173.439911
Rice,East,West Bengal,728.2409488,26.69281626,77.73482873,163.1111756,6.335452889,55.18605127,8.902800993,4034.568181
Rice,East,West Bengal,745.2151318,26.93311912,70.77093537,156.3039742,6.455335521,51.45075794,8.859174046,4417.652169
Rice,East,West Bengal,759.6989112,25.32753941,72.88520507,164.7459961,6.408032497,57.32452596,8.692177766,4203.132208
Rice,East,West Bengal,766.1278571,26.43607643,71.7437012,171.4319107,6.38714738,56.55510503,8.713378785,3800.460256
Rice,East,West Bengal,777.2051327,25.7338359,71.29235382,161.7840833,6.434947654,54.74192428,8.876469014,3952.254163
Rice,East,West Bengal,712.0662778,25.11732416,73.67255578,161.3148532,6.452836246,57.93361421,9.043833733,4222.965768
Rice,East,West Bengal,757.9227668,26.38932916,71.83119805,177.2618496,6.499181683,56.02376087,8.977317246,4153.89464
Rice,East,West Bengal,756.3215124,25.60602556,74.7479795,165.3921962,6.409149722,54.33145731,8.55646557,3985.421361
Rice,East,West Bengal,782.624051,25.86451595,75.87285904,161.4804184,6.347264777,55.86553939,8.883481485,4065.49531
Rice,East,West Bengal,740.6259294,26.82085654,76.93383393,164.8042799,6.462485521,53.88700586,9.115044308,4107.091461
